date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:37	7851/7851	---M--	200	added ('OK')	text/html	etag:%221cfc6b1-1eab-540e01a38f977%22	https://perso.univ-rennes1.fr/coralie.renault/enseignement.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/enseignement.html	(from )
22:02:37	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202017%2021:02:37%20GMT	https://perso.univ-rennes1.fr/robots.txt		(from )
22:02:37	2869/2869	---M--	200	added ('OK')	text/css	etag:%22d07854-b35-51e8cbb969d47%22	https://perso.univ-rennes1.fr/coralie.renault/style.css	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/style.css	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:37	429/429	---M--	200	added ('OK')	image/gif	etag:%22c4a37f-1ad-51e8cdab5530d%22	https://perso.univ-rennes1.fr/coralie.renault/Images/icon_noiraude.gif	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/icon_noiraude.gif	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:38	21271/21271	---M--	200	added ('OK')	image/jpeg	etag:%22c4a381-5317-51e8cdb9e914d%22	https://perso.univ-rennes1.fr/coralie.renault/Images/Coco.JPG	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/Coco.jpg	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:38	2063/2063	---M--	200	added ('OK')	text/html	etag:%22b508b8-80f-53ca0a7d0272e%22	https://perso.univ-rennes1.fr/coralie.renault/index.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/index.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:38	2504/2504	---M--	200	added ('OK')	text/html	etag:%22b508c2-9c8-53b6dda5a4e27%22	https://perso.univ-rennes1.fr/coralie.renault/parcours.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/parcours.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:39	1888/1888	---M--	200	added ('OK')	text/html	etag:%221431f82-760-53b6dd9ab28a4%22	https://perso.univ-rennes1.fr/coralie.renault/agreg.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/agreg.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:39	1676/1676	---M--	200	added ('OK')	text/html	etag:%22b508bc-68c-53b6dda2adb69%22	https://perso.univ-rennes1.fr/coralie.renault/liens.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/liens.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:39	136170/136170	---M--	200	added ('OK')	application/pdf	etag:%221431f8a-213ea-51e8caa64e868%22	https://perso.univ-rennes1.fr/coralie.renault/colle1.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle1.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:39	119804/119804	---M--	200	added ('OK')	application/pdf	etag:%221431f8e-1d3fc-51e8caac329d0%22	https://perso.univ-rennes1.fr/coralie.renault/colle3.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle3.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:39	127914/127914	---M--	200	added ('OK')	application/pdf	etag:%22b508c6-1f3aa-51e8cb36c6317%22	https://perso.univ-rennes1.fr/coralie.renault/reduction.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/reduction.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:40	146784/146784	---M--	200	added ('OK')	application/pdf	etag:%22b508c4-23d60-51e8cb342eef3%22	https://perso.univ-rennes1.fr/coralie.renault/reducsuite.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/reducsuite.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:40	161559/161559	---M--	200	added ('OK')	application/pdf	etag:%22d8bd0e-27717-51e8cabb94479%22	https://perso.univ-rennes1.fr/coralie.renault/colle7.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle7.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
